file	line	function	lines	mechanical_triage	method
firmware/src/stack_diag_transport.c	68	stack_diag_transport_write	42	error_paths;scheduling;unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/src/stack_diag_transport.c	115	stack_diag_transport_end	9		lexical C definition; preprocessor branches not resolved
firmware/src/status.c	5	status_select	63		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	49	slot_valid	3		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	54	survey_assignment_identity_valid	15		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	72	survey_assignment_identity_equal	11		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	87	survey_identity_equal	6		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	96	survey_neighbor_bitmap_get	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	102	survey_neighbor_bitmap_set	7		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	111	survey_graph_observed	13		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	128	survey_graph_mutual	5		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	137	survey_graph_interferes	5		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	146	survey_graph_note_report	19		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	168	survey_neighbor_sequence_duration_ms	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	174	survey_slot_span_include	11		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	188	survey_control_delivery_delay_ms	13		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	203	survey_result_lane_duration_ms	3		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	208	survey_wave_stride_ms	6		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	216	survey_execution_duration_ms	10		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	229	survey_plan_fits_hard_cap	8		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	241	survey_neighbor_beacon_offset_ms	7		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	250	survey_range_attempt_offset_ms	7		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	259	pair_same	6		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	268	wave_pair_compatible	18		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	290	plan_shape_valid	32		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	324	survey_plan_commitment	36	cleanup	lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	363	survey_plan_commitment_valid	7		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	372	survey_build_plan	115		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	497	survey_range_status	8		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	508	sort_samples	12		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	522	survey_range_result_from_samples	34		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	562	survey_assignment_identity_encode	12		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	578	survey_assignment_identity_decode	15		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	598	survey_neighbor_report_encode	9		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	611	survey_neighbor_report_decode	12		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	627	survey_range_result_encode	17		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	648	survey_range_result_decode	16		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	668	survey_rsl_quantize_dbm	12		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	682	survey_rsl_level_dbm	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	688	survey_signal_record_count_for_slot	5		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	695	survey_signal_record_key	9		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	707	survey_signal_record_encode	23		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	736	survey_signal_record_decode	32		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	774	survey_plan_encode	34		lexical C definition; preprocessor branches not resolved
firmware/src/survey.c	812	survey_plan_decode	47	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	12	phase_valid	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	18	find_unique	10		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	35	append_chunked	21	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	63	extract_chunks	32		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	102	survey_control_append_tlvs	66		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	173	survey_control_extract_tlvs	80	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	257	survey_host_plan_request_append_tlvs	41		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	304	survey_host_plan_request_extract_tlvs	50	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	359	event_shape_valid	33		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	394	survey_event_encode	104		lexical C definition; preprocessor branches not resolved
firmware/src/survey_protocol.c	502	survey_event_decode	164	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	12	kind_valid	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	18	max_records_for_kind	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	24	bundle_count_for_records	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	30	record_index	10	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	43	record_valid	29		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	75	survey_response_lane_begin	26		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	112	survey_response_lane_stop	5		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	119	survey_response_lane_add_record	27		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	151	survey_response_lane_merge_bundle	44	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	200	survey_response_lane_prepare_round	67	unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	272	survey_response_lane_bundle_for_offset	45		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	322	survey_response_lane_note_ack	18		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	344	survey_response_lane_all_acked	11		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	357	survey_response_lane_bundle_count	3		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	363	survey_response_lane_round_offset_ms	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	371	survey_response_lane_next_offset_ms	19		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	394	survey_response_lane_record	4		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	402	survey_sync_validate	23		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	430	survey_sync_begin	5		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	437	survey_sync_finish	5		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	444	uwb_encode_survey_presence	20		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	469	uwb_decode_survey_presence	19	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	492	uwb_survey_bundle_encoded_len	6		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	500	survey_bundle_validate	21		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	523	uwb_encode_survey_bundle	29	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	557	uwb_decode_survey_bundle	35	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	596	survey_ack_validate	7		lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	605	uwb_encode_survey_hop_ack	24	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/survey_response_lane.c	634	uwb_decode_survey_hop_ack	19	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	7	validate_status	9	error_paths	lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	18	flags_valid	26		lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	46	short_addr_from_id	5		lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	53	discovery_slot_hash	5		lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	60	uwb_discovery_slot_for_anchor	13		lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	77	validate_sync_prefix	18		lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	100	put_sync_prefix	5		lexical C definition; preprocessor branches not resolved
firmware/src/uwb.c	107	append_crc	3		lexical C definition; preprocessor branches not resolved
